public_unit_id,public_terminal_id,vehicle_id,sensor_group,sensor_id,sensor_name,sensor_type,output_mode,source_file
1d081b43-c7e1-48a0-8d48-6cd97f723de8,0306b2a1-ebb8-443a-ac37-456c2056a6fa,Т671КР31(ТМ),navigationSensors,__nav.altitudeM,Высота,AnalogSensor,,datasets/raw/bo_sensors_catalog_0306b2a1-ebb8-443a-ac37-456c2056a6fa.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,0306b2a1-ebb8-443a-ac37-456c2056a6fa,Т671КР31(ТМ),navigationSensors,__nav.satellitesCount,Количество спутников,SatellitesCount,,datasets/raw/bo_sensors_catalog_0306b2a1-ebb8-443a-ac37-456c2056a6fa.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,0306b2a1-ebb8-443a-ac37-456c2056a6fa,Т671КР31(ТМ),navigationSensors,__nav.hardwareValidation,Корректность навигационных данных,DiscreteSensor,,datasets/raw/bo_sensors_catalog_0306b2a1-ebb8-443a-ac37-456c2056a6fa.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,0306b2a1-ebb8-443a-ac37-456c2056a6fa,Т671КР31(ТМ),navigationSensors,__nav.navigationSystemType,Тип используемой навигационной системы,DiscreteSensor,,datasets/raw/bo_sensors_catalog_0306b2a1-ebb8-443a-ac37-456c2056a6fa.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,142.0.32960.0,Навигация - 0 (Navigation) Расширенный пакет навигации (HDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,142.1.32960.0,Навигация - 0 (Navigation) Расширенный пакет навигации (VDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,142.2.32960.0,Навигация - 0 (Navigation) Расширенный пакет навигации (PDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,10.0.33040.0,Температура (Temperature) Температура,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,9.0.32929.1,CAN - 1 (Engine Speed) Обороты двигателя,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,80.0.32934.6,CAN - 6 (Vehicle Speed) Скорость тр. средства,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,30.0.32930.2,CAN - 2 (Total run) Общий пробег,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,73.0.32976.0,Основное питание - 0 (Supply voltage) Напряжение питания,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,6.0.32768.0,Порт 0 (Fuel Level) Уровень топлива,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,6.0.32928.0,CAN - 0 (Fuel Level) Уровень топлива,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,72.0.32992.0,Резервное питание (Аccumulator voltage) Напряжение аккумулятора,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,analogSensors,52.0.32864.0,Порт 6 - 0 (Accel/Brake) Разгон/Торможение,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.spd.0,Скорость 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.ign.0,Работа двигателя 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.vod.0,Показания одометра 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.lna.0,Линейное ускорения 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.sha.0,Резкое ускорение 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.shb.0,Резкое торможение 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.esp.0,Обороты двигателя 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.fls.0,Уровень топлива 1,FuelLevel,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,logicalSensors,__lgc.spd.1,Скорость 2,BaseAnalog,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,11.0.33024.0,Акселерометр - 0 (Moving State) Состояние движения,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.0.36848.0,Резервное питание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.1.36848.0,Зажигание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.2.36848.0,Вибрация,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.3.36848.0,Движение,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.4.36848.0,Наличие актуального времени (скорректировано по GPS),DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.5.36848.0,Работа в роуминге,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.6.36848.0,Работа двигателя,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.7.36848.0,Терминал находится в режиме пониженного энергопотребления,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.8.36848.0,Терминал находится в режиме PowerDown,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.9.36848.0,Сигнал тревоги,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.10.36848.0,Разрыв массы,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.11.36848.0,Ремень безопасности,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.12.36848.0,Генератор,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.13.36848.0,Флаг наличия аккумулятора,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,39.14.36848.0,Вскрытие корпуса,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,33.0.36849.1,Режим питания,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,21.0.32800.0,Порт 2 (Ignition) Зажигание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,19.0.33008.0,Вскрытие корпуса - 0 (Open case) Вскрытие корпуса,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,65.0.33009.1,Вскрытие корпуса - 1 (Open additional case) Вскрытие крышки разъемов,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,60.0.32931.3,CAN - 3 (Dimmer state) Ближний свет фар,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,143.0.32977.1,Основное питание - 1 (Generator operation sensor) Датчик работы генератора,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,discreteSensors,62.0.32932.4,CAN - 4 (Seat belt state) Ремень безопасности,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,navigationSensors,__nav.navigationSystemType,Тип используемой навигационной системы,DiscreteSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,navigationSensors,__nav.satellitesCount,Количество спутников,SatellitesCount,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,navigationSensors,__nav.speedKmH,Скорость,SpeedKmh,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,navigationSensors,__nav.altitudeM,Высота,AnalogSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
39806354-3224-44fa-b475-edc1ae8e41a0,088c3ab0-65ac-4e26-a6ff-acfe04d66552,В 693 ЕО/550 RUS,navigationSensors,__nav.hardwareValidation,Корректность навигационных данных,DiscreteSensor,,datasets/raw/bo_sensors_catalog_088c3ab0-65ac-4e26-a6ff-acfe04d66552.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,6.0.33040.0,CAN - 0 (Fuel Level) Уровень топлива,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,9.0.33041.1,CAN - 1 (Engine Speed) Обороты двигателя,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,10.0.33008.0,Температура (Temperature) Температура,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,30.0.33042.2,CAN - 2 (Total run) Общий пробег,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,52.0.32880.0,Порт 7 - 0 (Accel/Brake) Разгон/Торможение,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,67.0.32881.1,Порт 7 - 1 (Accel to side) Боковое ускорение влево / вправо,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,72.0.32960.0,Резервное питание (Аccumulator voltage) Напряжение аккумулятора,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,73.0.32944.0,Основное питание - 0 (Supply voltage) Напряжение питания,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,142.0.32928.0,Навигация - 0 (Navigation) Расширенный пакет навигации (HDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,142.1.32928.0,Навигация - 0 (Navigation) Расширенный пакет навигации (VDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,analogSensors,142.2.32928.0,Навигация - 0 (Navigation) Расширенный пакет навигации (PDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.esp.0,Обороты двигателя 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.fls.0,Уровень топлива 1,FuelLevel,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.dbm.0,Ближний свет 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.blt.0,Ремень водителя 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.lna.0,Линейное ускорения 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.ats.0,Боковое ускорение 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.spd.0,Скорость 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.ign.0,Работа двигателя 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.sha.0,Резкое ускорение 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.shb.0,Резкое торможение 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.sht.0,Резкий поворот 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,logicalSensors,__lgc.vod.1,Показания одометра 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,11.0.32992.0,Акселерометр - 0 (Moving State) Состояние движения,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,19.0.32976.0,Вскрытие корпуса - 0 (Open case) Вскрытие корпуса,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,21.0.32800.0,Порт 2 (Ignition) Зажигание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,33.0.36849.1,Режим питания,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.0.36848.0,Резервное питание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.1.36848.0,Зажигание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.2.36848.0,Вибрация,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.3.36848.0,Движение,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.4.36848.0,Наличие актуального времени (скорректировано по GPS),DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.5.36848.0,Работа в роуминге,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.6.36848.0,Работа двигателя,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.7.36848.0,Терминал находится в режиме пониженного энергопотребления,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.8.36848.0,Терминал находится в режиме PowerDown,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
