public_unit_id,vehicle_id,date,period_index,period_type,period_duration,track_points,total_parking_duration,total_movement_duration,total_mileage_km,movement_mileage_km,movement_distance_navigation_km,break_distance_navigation_km,distance_odometer_km,source_file
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-08,10,3,00:24:09,2,06:48:45,01:25:51,45.7180200234569,34.58558602896295,34.58558602896295,10.912563166819794,29.999972999998135,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-08.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-08,11,1,00:02:22,11,06:48:45,01:25:51,45.7180200234569,34.58558602896295,34.58558602896295,10.912563166819794,29.999972999998135,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-08.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-08,12,2,00:53:49,2,06:48:45,01:25:51,45.7180200234569,34.58558602896295,34.58558602896295,10.912563166819794,29.999972999998135,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-08.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-09,1,2,13:27:08,2,17:11:29,02:42:14,194.730190737589,194.66862103642646,194.66862103642646,0.0,155.99985959998594,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-09.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-09,2,1,01:21:18,498,17:11:29,02:42:14,194.730190737589,194.66862103642646,194.66862103642646,0.0,155.99985959998594,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-09.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-09,3,2,00:39:24,2,17:11:29,02:42:14,194.730190737589,194.66862103642646,194.66862103642646,0.0,155.99985959998594,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-09.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-09,4,1,01:16:04,505,17:11:29,02:42:14,194.730190737589,194.66862103642646,194.66862103642646,0.0,155.99985959998594,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-09.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-09,5,2,02:03:10,2,17:11:29,02:42:14,194.730190737589,194.66862103642646,194.66862103642646,0.0,155.99985959998594,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-09.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-09,6,1,00:04:52,35,17:11:29,02:42:14,194.730190737589,194.66862103642646,194.66862103642646,0.0,155.99985959998594,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-09.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-09,7,2,01:01:47,2,17:11:29,02:42:14,194.730190737589,194.66862103642646,194.66862103642646,0.0,155.99985959998594,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-09.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,1,2,16:26:18,2,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,2,1,00:13:35,163,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,3,2,00:16:28,2,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
