alarm_id,dataset_vehicle_code,unit_id,unit_name,unit_state_number,event_type,event_begin_utc,event_end_utc,total_parking_duration,total_movement_duration,total_mileage_km,movement_mileage_km,movement_distance_navigation_km,break_distance_navigation_km,distance_odometer_km,track_period_count,track_point_count,max_speed_point_count,raw_track_path
6f4471aa-fd1b-4329-874b-461f03900242,M482AT156,8259025c-3675-42b9-bc8d-8ae1004da285,М482АТ156,М482АТ156,Smoking,2026-05-14T23:47:01Z,2026-05-14T23:47:17Z,00:00:00,00:30:16,42.5267321229369,42.52673212293687,42.52673212293687,0.0,0.0,1,55,6,datasets/raw/video_events/tracks/6f4471aa-fd1b-4329-874b-461f03900242.json
6f7ba1fa-dbe7-4096-bb1d-1b01bf7b5eb0,T266AK977,3e8e062e-eff2-4e11-bc5b-03f4e15d167b,Т266АК977,Т266АК977,CollisionWarning,2026-05-14T20:48:34Z,2026-05-14T20:48:47Z,00:00:00,00:30:13,10.9605874773919,10.960587477391906,10.960587477391906,0.0,0.0,1,380,1,datasets/raw/video_events/tracks/6f7ba1fa-dbe7-4096-bb1d-1b01bf7b5eb0.json
7b8f3a75-9fe0-4b2b-a374-bc74e30f50c3,A079AM250,879edff3-be37-478e-a665-8c674a8661b4,A079AM250,A079AM250,SeatBelt,2026-05-14T23:04:41Z,2026-05-14T23:05:58Z,00:10:52,00:01:15,4.21741877367686,0.6061581933090179,0.6061581933090179,3.423199522743836,0.0,4,24,2,datasets/raw/video_events/tracks/7b8f3a75-9fe0-4b2b-a374-bc74e30f50c3.json
7dc1110a-8f27-4cac-9d68-b6b602f346ca,T780RN198,0cfa33e2-7331-49d2-8ed6-fe5b58ba699c,Т 780 РН 198  15133,Т780РН198,Distraction,2026-05-14T20:42:21Z,2026-05-14T20:42:29Z,00:00:00,00:14:56,8.7601167963595,3.0824410199625483,3.0824410199625483,5.677675776396951,0.0,2,64,1,datasets/raw/video_events/tracks/7dc1110a-8f27-4cac-9d68-b6b602f346ca.json
812df409-161d-4c62-a07b-109361709897,S737CE198,007ecbc2-deb0-43cc-ba38-fcbc7496a71d,С737СЕ198,С737СЕ198,SharpLeftTurn,2026-05-14T18:51:45Z,2026-05-14T18:51:56Z,00:06:01,00:24:10,8.3335265963982,8.32014434990835,8.32014434990835,0.0,0.0,2,155,1,datasets/raw/video_events/tracks/812df409-161d-4c62-a07b-109361709897.json
9cf96b29-9309-4bf4-9c4f-fdf847e196f6,T780RN198,0cfa33e2-7331-49d2-8ed6-fe5b58ba699c,Т 780 РН 198  15133,Т780РН198,SharpAcceleration,2026-05-14T20:41:41Z,2026-05-14T20:41:52Z,00:00:00,00:14:19,8.9999741532365,3.0732775094537144,3.0732775094537144,5.9266966437827815,0.0,2,64,1,datasets/raw/video_events/tracks/9cf96b29-9309-4bf4-9c4f-fdf847e196f6.json
a9e4a086-c515-4a63-8722-55f6f04fcf81,S725AT159,cf7ded7d-ebc3-4f1b-aa8a-0ec937b791fc,С725АТ159(ВА),С725АТ159,Distraction,2026-05-14T23:40:29Z,2026-05-14T23:40:40Z,00:12:45,00:17:26,10.2976690631011,10.209528370495553,10.209528370495553,0.0,0.0,3,142,1,datasets/raw/video_events/tracks/a9e4a086-c515-4a63-8722-55f6f04fcf81.json
b569370b-2c25-410b-b6df-b1f13d81bf84,O802UE198,2efda222-ac14-4184-b8c7-f4f6fe6a4a77,О 802 УЕ 198  6170,О802УЕ198,SharpBraking,2026-05-14T22:39:57Z,2026-05-14T22:40:15Z,00:13:15,00:17:03,6.7165657763552,6.6279839745366775,6.6279839745366775,0.0,0.0,3,103,1,datasets/raw/video_events/tracks/b569370b-2c25-410b-b6df-b1f13d81bf84.json
b855d68a-fb90-4b80-b7ed-16616fee9b9f,S725AT159,cf7ded7d-ebc3-4f1b-aa8a-0ec937b791fc,С725АТ159(ВА),С725АТ159,Yawning,2026-05-14T23:22:37Z,2026-05-14T23:22:46Z,00:00:00,00:30:09,23.9888129477542,23.98881294775424,23.98881294775424,0.0,0.0,1,180,1,datasets/raw/video_events/tracks/b855d68a-fb90-4b80-b7ed-16616fee9b9f.json
ba9fb320-7c41-4927-bd38-5b13becd6132,M083OU124,bca5ea4c-f033-4a80-8b74-d1789e8c9e58,М083ОУ124,М083ОУ124,NoDriver,2026-05-14T19:15:47Z,2026-05-14T19:16:57Z,00:07:27,00:18:52,4.82422185014668,4.777834980845398,4.777834980845398,0.0013166464274075485,0.0,4,111,1,datasets/raw/video_events/tracks/ba9fb320-7c41-4927-bd38-5b13becd6132.json
c9d7216b-0959-495b-ba1e-8ee32d6d4cc7,A079AM250,879edff3-be37-478e-a665-8c674a8661b4,A079AM250,A079AM250,DangerousDistance,2026-05-14T18:50:08Z,2026-05-14T18:51:08Z,00:00:00,00:31:00,17.6243477059822,17.624347705982217,17.624347705982217,0.0,0.0,1,162,1,datasets/raw/video_events/tracks/c9d7216b-0959-495b-ba1e-8ee32d6d4cc7.json
cf91b784-1798-4008-8acd-760eb8d365e7,S806UA797,412d7022-5aaf-4c87-ace9-d3160743636f,С806УА797,С806УА797,Drowsiness,2026-05-14T22:37:51Z,2026-05-14T22:37:59Z,00:00:00,00:30:08,6.2401821944883,6.240182194488305,6.240182194488305,0.0,0.0,1,115,2,datasets/raw/video_events/tracks/cf91b784-1798-4008-8acd-760eb8d365e7.json
cfc131e6-dc1f-4809-9b97-60b5b972b1ce,T266AK977,3e8e062e-eff2-4e11-bc5b-03f4e15d167b,Т266АК977,Т266АК977,SharpAcceleration,2026-05-14T19:31:32Z,2026-05-14T19:31:36Z,00:00:00,00:30:04,14.1637228075953,14.163722807595269,14.163722807595269,0.0,0.0,1,669,2,datasets/raw/video_events/tracks/cfc131e6-dc1f-4809-9b97-60b5b972b1ce.json
e51a3984-2706-4972-b850-d424435dcd11,M083OU124,bca5ea4c-f033-4a80-8b74-d1789e8c9e58,М083ОУ124,М083ОУ124,Smoking,2026-05-14T19:11:38Z,2026-05-14T19:11:51Z,00:11:21,00:18:52,4.82328105961752,4.777834980845398,4.777834980845398,0.0,0.0,3,110,1,datasets/raw/video_events/tracks/e51a3984-2706-4972-b850-d424435dcd11.json
e7652db8-5f43-41de-a26b-6f4ad25fc476,M482AT156,8259025c-3675-42b9-bc8d-8ae1004da285,М482АТ156,М482АТ156,NoDriver,2026-05-14T23:57:17Z,2026-05-15T00:01:25Z,00:00:00,00:34:08,50.4935082355324,50.49350823553241,50.49350823553241,0.0,0.0,1,78,13,datasets/raw/video_events/tracks/e7652db8-5f43-41de-a26b-6f4ad25fc476.json
