alarm_id,dataset_vehicle_code,unit_id,unit_state_number,event_type,event_begin_utc,period_index,period_type,point_index,timestamp_utc,latitude,longitude,speed_kmh,angle,course,ew
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,9,2026-05-18T21:48:38+00:00,55.511818000000005,85.963923,82.0,318.548798528504,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,10,2026-05-18T21:48:53+00:00,55.514063,85.960421,80.0,321.32369417481647,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,11,2026-05-18T21:49:08+00:00,55.516443,85.957056,82.0,313.6089430409716,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,12,2026-05-18T21:49:19+00:00,55.518413,85.953403,83.0,308.62192035478057,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,13,2026-05-18T21:49:23+00:00,55.518541000000006,85.95312,83.0,302.28709780010234,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,14,2026-05-18T21:49:38+00:00,55.520186,85.94852100000001,83.0,291.42284900246466,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,15,2026-05-18T21:49:53+00:00,55.52132000000001,85.943415,83.0,280.0255446697334,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,16,2026-05-18T21:50:08+00:00,55.521861,85.938008,83.0,269.39843182013374,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,17,2026-05-18T21:50:21+00:00,55.52183,85.932811,85.0,264.0834599487384,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,18,2026-05-18T21:50:23+00:00,55.52180799999999,85.932436,85.0,258.38713020710844,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,19,2026-05-18T21:50:38+00:00,55.521165,85.92691,83.0,246.5738165632378,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,20,2026-05-18T21:50:53+00:00,55.519936,85.9219,83.0,235.86317701350356,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,21,2026-05-18T21:51:08+00:00,55.518181,85.91732799999998,83.0,229.19786309688482,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,22,2026-05-18T21:51:23+00:00,55.516115000000006,85.913101,84.0,228.93720549694703,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,23,2026-05-18T21:51:38+00:00,55.514016,85.908846,84.0,229.11892808702584,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,24,2026-05-18T21:51:53+00:00,55.511945,85.904621,82.0,229.35002787376231,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,25,2026-05-18T21:52:08+00:00,55.509916000000004,85.900448,83.0,228.9846056922217,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,26,2026-05-18T21:52:23+00:00,55.507864999999995,85.896284,83.0,229.0684961336293,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,27,2026-05-18T21:52:38+00:00,55.505845,85.89217100000002,82.0,230.04683944629716,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,28,2026-05-18T21:52:53+00:00,55.503895,85.88806100000001,82.0,234.07371810091047,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,29,2026-05-18T21:53:08+00:00,55.502088,85.88365800000001,83.0,238.88150488555362,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,30,2026-05-18T21:53:20+00:00,55.50048600000001,85.878973,83.0,0.0,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,31,2026-05-18T21:53:23+00:00,55.50048600000001,85.878973,82.0,238.23832357158338,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,32,2026-05-18T21:53:38+00:00,55.49886300000001,85.87434500000002,83.0,234.88436318268452,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,33,2026-05-18T21:53:53+00:00,55.49707,85.869844,83.0,230.00442025025092,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,34,2026-05-18T21:54:08+00:00,55.495071,85.865638,83.0,226.61356390419633,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,35,2026-05-18T21:54:23+00:00,55.492928000000006,85.86163600000002,82.0,223.2572199062619,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,36,2026-05-18T21:54:38+00:00,55.490705,85.857944,82.0,219.25632747884973,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,37,2026-05-18T21:54:53+00:00,55.488311,85.85449100000001,83.0,216.9488887604964,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,38,2026-05-18T21:54:58+00:00,55.48699800000001,85.852748,82.0,217.02010588612484,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,39,2026-05-18T21:55:03+00:00,55.486173,85.85165000000002,83.0,217.21535804010063,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,40,2026-05-18T21:55:08+00:00,55.48584100000001,85.851205,83.0,217.20227592852976,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,41,2026-05-18T21:55:23+00:00,55.48340300000001,85.84793899999998,83.0,217.06590221253887,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,42,2026-05-18T21:55:38+00:00,55.480925,85.84463600000001,83.0,217.11747133626028,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,43,2026-05-18T21:55:53+00:00,55.478435000000005,85.841311,83.0,217.11945100860186,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,44,2026-05-18T21:56:08+00:00,55.47596,85.838006,83.0,217.9981961510179,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,45,2026-05-18T21:56:24+00:00,55.473248,85.834268,58.0,245.73297349507826,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,46,2026-05-18T21:56:38+00:00,55.47262500000001,85.83183,57.0,228.6874320050646,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,47,2026-05-18T21:56:53+00:00,55.471385,85.829341,42.0,219.37600014049414,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,48,2026-05-18T21:57:08+00:00,55.47067500000001,85.82831300000001,11.0,192.34051056504583,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,49,2026-05-18T21:57:10+00:00,55.470618,85.828291,14.0,165.5519929260463,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,50,2026-05-18T21:57:11+00:00,55.47058500000001,85.828306,15.0,159.04350348399612,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,51,2026-05-18T21:57:12+00:00,55.470548,85.828331,17.0,150.45411685444054,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,52,2026-05-18T21:57:13+00:00,55.470511,85.828368,18.0,133.81517461940098,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,53,2026-05-18T21:57:14+00:00,55.47048,85.828425,20.0,132.70108245718956,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,54,2026-05-18T21:57:15+00:00,55.47044600000001,85.82848999999999,23.0,133.47025885537641,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,55,2026-05-18T21:57:23+00:00,55.470036,85.829253,38.0,135.6257820657906,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,56,2026-05-18T21:57:38+00:00,55.468517999999996,85.83187300000002,79.0,135.70815010951821,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,57,2026-05-18T21:57:53+00:00,55.466311,85.835671,82.0,134.29322228740625,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,58,2026-05-18T21:58:08+00:00,55.46413999999999,85.839596,82.0,131.35995323664093,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,59,2026-05-18T21:58:23+00:00,55.46209,85.843703,83.0,128.66479963262998,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,60,2026-05-18T21:58:38+00:00,55.460131000000004,85.848021,82.0,128.86203460947206,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,61,2026-05-18T21:58:53+00:00,55.458185,85.85228000000001,83.0,127.89092987601117,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,62,2026-05-18T21:59:08+00:00,55.456268,85.856624,84.0,123.79642807639141,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,63,2026-05-18T21:59:23+00:00,55.454528,85.861208,82.0,116.38325477386218,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,64,2026-05-18T21:59:38+00:00,55.45315800000001,85.86607800000002,83.0,113.44326149832983,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,65,2026-05-18T21:59:53+00:00,55.451918000000006,85.87112,84.0,112.34223285741962,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,66,2026-05-18T22:00:08+00:00,55.450718,85.876268,83.0,125.31290099300548,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,67,2026-05-18T22:00:23+00:00,55.448945,85.880681,82.0,128.77950483653854,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,68,2026-05-18T22:00:38+00:00,55.44697,85.88501499999998,86.0,142.4326246163596,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,69,2026-05-18T22:00:43+00:00,55.445611,85.88685800000002,84.0,145.1731003831386,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,70,2026-05-18T22:00:53+00:00,55.44440600000001,85.888336,83.0,149.37577517077978,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,71,2026-05-18T22:01:08+00:00,55.441721,85.891138,85.0,139.63917335103338,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,72,2026-05-18T22:01:23+00:00,55.43928799999999,85.89478300000002,83.0,144.91573542759477,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,73,2026-05-18T22:01:38+00:00,55.436768,85.897903,77.0,159.3502281889498,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,74,2026-05-18T22:01:53+00:00,55.434281000000006,85.89955500000002,66.0,163.78200578753706,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,75,2026-05-18T22:02:08+00:00,55.431948,85.900751,58.0,209.40165607828752,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,76,2026-05-18T22:02:23+00:00,55.43006,85.898876,59.0,221.07119729737892,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,77,2026-05-18T22:02:38+00:00,55.42828500000001,85.89615,62.0,199.33518544627768,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,78,2026-05-18T22:02:53+00:00,55.42654,85.89507099999999,50.0,108.20881362084077,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,79,2026-05-18T22:03:08+00:00,55.425968,85.898135,56.0,70.8697159165468,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,80,2026-05-18T22:03:23+00:00,55.426711,85.90191,61.0,103.09434953636111,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,81,2026-05-18T22:03:38+00:00,55.426266000000005,85.905281,58.0,149.0891934511435,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,82,2026-05-18T22:03:53+00:00,55.42446799999999,85.907178,51.0,86.50751287327353,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,83,2026-05-18T22:04:08+00:00,55.42458,85.910413,52.0,101.40589329031911,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,84,2026-05-18T22:04:23+00:00,55.424201,85.913723,50.0,135.91256811127414,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,85,2026-05-18T22:04:38+00:00,55.422830000000005,85.916063,51.0,139.45192929887844,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,86,2026-05-18T22:04:53+00:00,55.421281,85.918398,53.0,146.0840863620753,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,87,2026-05-18T22:05:08+00:00,55.419586,85.920406,56.0,134.71734448792523,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,88,2026-05-18T22:05:23+00:00,55.418118,85.923018,52.0,138.6325094716301,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,89,2026-05-18T22:05:38+00:00,55.416611,85.92535599999998,57.0,145.0991430510844,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,90,2026-05-18T22:05:53+00:00,55.414860000000004,85.927508,53.0,141.57258922426706,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,91,2026-05-18T22:06:08+00:00,55.413268,85.929733,55.0,136.93416179381848,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,92,2026-05-18T22:06:23+00:00,55.411636,85.93242000000001,64.0,137.23006608115634,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,93,2026-05-18T22:06:38+00:00,55.409819999999996,85.935379,66.0,139.09076290820053,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,94,2026-05-18T22:06:53+00:00,55.408125,85.937966,53.0,134.68338032688183,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,95,2026-05-18T22:07:08+00:00,55.406733,85.94044500000001,54.0,144.59033819894512,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,96,2026-05-18T22:07:23+00:00,55.405071,85.94252599999999,54.0,159.2666662528526,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,97,2026-05-18T22:07:38+00:00,55.403163000000006,85.943798,55.0,149.62521790145433,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,98,2026-05-18T22:07:53+00:00,55.401361,85.945658,53.0,151.51617005866171,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,99,2026-05-18T22:08:08+00:00,55.399719999999995,85.947226,48.0,131.50758946679684,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,100,2026-05-18T22:08:13+00:00,55.399323,85.94801600000001,56.0,103.20070380823927,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,101,2026-05-18T22:08:23+00:00,55.39896800000001,85.950681,62.0,130.80264409700476,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,102,2026-05-18T22:08:38+00:00,55.397310000000004,85.954063,75.0,134.1998973661847,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,103,2026-05-18T22:08:53+00:00,55.395266,85.957764,75.0,131.47618833068304,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,104,2026-05-18T22:09:08+00:00,55.393441,85.961399,72.0,134.03022096770496,,False
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,1,1,105,2026-05-18T22:09:23+00:00,55.39155,85.964843,73.0,126.35796962378322,,False
